id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentiment,annotator,annotation_id,updated_at,lead_time,botometerCapEng.score,botometerCapUni.score,botometerOverallRawEng.score,botometerOverallRawUni.score,botometerDisplayEng.score,botometerDisplayUni.score,tweetSentiment.score,tweetHate.score
31588,1541498855061164034,2022-10-07T12:16:09.836236Z,2022-06-29 01:59:38,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Insulting Hindu God's is liberty and insulting Muslim's God is suppression???  #Udaipur #JusticeForKanhaiyaLal,en,"['udaipur', 'justiceforkanhaiyalal']",[],389076641,389076641,nimminavya,Namrata Sinha,3,1,https://twitter.com/nimminavya/status/1541964579814907904,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Whataboutism,2,153,2022-10-07T12:16:09.836263Z,10.967,0.6414184221423734,0.6415870166679795,0.17,0.16,0.8,0.8,0,1
31587,1541498855061164034,2022-10-07T12:15:57.186345Z,2022-06-29 02:04:43,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi We know your dirty agenda for India and those that you are standing up for are your stooges. So shut the F*** up and mind your own business. This is India's internal matter.Dont try to poke your dirty nose 👃 in India's affairs.,en,[],[],67393415,67393415,rajesh104,Raaj,3,2,https://twitter.com/rajesh104/status/1541965856539758592,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,152,2022-10-07T12:15:57.186371Z,20.888,0.3912159239072283,0.5742686032713971,0.07,0.13,0.4,0.6,0,1
31586,1541498855061164034,2022-10-07T12:15:34.729636Z,2022-06-29 02:27:37,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi 🖕 TMC,und,[],[],1222189064889098240,1222189064889098240,lonerangerin,Lone Ranger 🚩,3,2,https://twitter.com/lonerangerin/status/1541971620809416704,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Misogynistic/slut-shaming,2,151,2022-10-07T12:15:34.729660Z,9.557,0.621687023966582,0.376789963905683,0.16,0.06,0.8,0.3,1,0
31584,1541498855061164034,2022-10-07T12:14:50.543337Z,2022-06-29 02:34:00,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Ae jaa bey chomu.,in,[],[],1394325440563609600,1394325440563609600,BabuRao_Deva,Babu Rao,3,2,https://twitter.com/BabuRao_Deva/status/1541973228557463552,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Misogynistic/slut-shaming,2,150,2022-10-07T12:14:50.543360Z,4.342,0.7611878625273879,0.8052176344738626,0.27,0.63,1.4,3.2,1,0
31583,1541498855061164034,2022-10-07T12:14:44.222109Z,2022-06-29 02:36:44,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi And you are?,en,[],[],1490329101088931840,1490329101088931840,HimalayasOuter,OuterHimalayas,3,2,https://twitter.com/HimalayasOuter/status/1541973913311543296,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Questioning stature of the speaker (not widely followed),2,149,2022-10-07T12:14:44.222142Z,5.256,0.7611878625273879,0.7865642668428161,0.27,0.3,1.4,1.5,1,0
31582,1541498855061164034,2022-10-07T12:14:37.138041Z,2022-06-29 02:40:59,0,,@larrouturou @free_thinker @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi  https://t.co/J7ZP5Q9FNe,qme,[],[],4491015387,4491015387,kewal_negi,Kewal singh negi,3,2,https://twitter.com/kewal_negi/status/1541974986222493696,['https://twitter.com/vijdankawoosa/status/1541830370940792832?t=mh_AJnol7OdHlgqph_kbbw&s=19'],[],0,,False,0,0,0,https://twitter.com/vijdankawoosa/status/1541830370940792832?t=mh_AJnol7OdHlgqph_kbbw&s=19,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'free_thinker', 'name': 'Pratik Sinha', 'id': '7431372'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,unrecoganisable,2,148,2022-10-07T12:14:37.138066Z,5.775,0.797782173166965,0.7784494983408411,0.7,0.28,3.5,1.4,1,0
31580,1541498855061164034,2022-10-07T12:14:10.628527Z,2022-06-29 03:02:41,0,,@larrouturou @sukiyer18 @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi 🖕🖕🖕,und,[],[],931193844191735808,931193844191735808,Virampampaniya4,vicky_ॐ_,3,3,https://twitter.com/Virampampaniya4/status/1541980446828937216,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'sukiyer18', 'name': 'Suki Iyer', 'id': '32295550'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Misogynistic/slut-shaming,2,147,2022-10-07T12:14:10.628564Z,4.189,0.7176911080698488,0.376789963905683,0.22,0.06,1.1,0.3,1,0
31579,1541498855061164034,2022-10-07T12:14:04.634573Z,2022-06-29 03:12:32,0,,@larrouturou @free_thinker @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi U lair mind in ur wrk in ur country not overs,en,[],[],270787374,270787374,anshsem,Ankur Agarwal,3,3,https://twitter.com/anshsem/status/1541982923154259968,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'free_thinker', 'name': 'Pratik Sinha', 'id': '7431372'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,146,2022-10-07T12:14:04.634600Z,11.7,0.7287106185584935,0.2603678379426137,0.23,0.02,1.2,0.1,0,0
31578,1541498855061164034,2022-10-07T12:13:49.086464Z,2022-06-29 03:22:39,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi  https://t.co/D1ved5U65E,qme,[],[],1496399024370323456,1496399024370323456,shradesai,shraddesh desai,3,3,https://twitter.com/shradesai/status/1541985471546265601,[],['https://pbs.twimg.com/media/FWY7m7xXwAAZP5V.jpg'],1,https://pbs.twimg.com/media/FWY7m7xXwAAZP5V.jpg,False,3,0,1,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}]",,,,,unrecoganisable,2,145,2022-10-07T12:13:49.086491Z,4.163,0.7668769621923945,0.5982419966968565,0.28,0.14,1.4,0.7,1,0
31577,1541498855061164034,2022-10-07T12:13:42.636316Z,2022-06-29 03:40:32,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Now corrected 👍  https://t.co/18uKP11tfK,en,[],[],922491808956915713,922491808956915713,Phoenix_on_Rise,The Maverick,3,3,https://twitter.com/Phoenix_on_Rise/status/1541989972848156673,[],['https://pbs.twimg.com/media/FWY_tSIUcAA6O7j.jpg'],1,https://pbs.twimg.com/media/FWY_tSIUcAA6O7j.jpg,False,1,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,unrecoganisable,2,144,2022-10-07T12:13:42.636344Z,14.498,0.4197222421546159,0.4658392474232361,0.08,0.09,0.4,0.4,1,0
31576,1541498855061164034,2022-10-07T12:13:25.753163Z,2022-06-29 03:44:51,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi India under BJP Sangh Parivar is pathetic.. People of India suffering by this Elected Hindu Extrimists ideaology,en,[],[],1282586462660235264,1282586462660235264,sain_me_,Sain Being Me,3,3,https://twitter.com/sain_me_/status/1541991056241491973,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Favour,2,143,2022-10-07T12:13:25.753191Z,27.792,0.7967206940193189,0.805428834471509,0.66,0.52,3.3,2.6,0,0
31575,1541498855061164034,2022-10-07T12:12:55.951816Z,2022-06-29 03:50:44,0,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Listen MF ,do not jump on anything if you dont know nothing ..paid fake jurno…",en,[],[],1444604403198029828,1444604403198029828,SHIVACINE16,LORD OF UNIVERSE🔱,3,3,https://twitter.com/SHIVACINE16/status/1541992538927599616,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Misogynistic/slut-shaming,2,142,2022-10-07T12:12:55.951843Z,18.91,0.7967247202742335,0.7733457112766196,0.6,0.27,3.0,1.4,0,0
31571,1541498855061164034,2022-10-07T12:10:40.469622Z,2022-06-29 04:10:26,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Fcuk off 🖕🏻,nl,[],[],3256784936,3256784936,TheWhiteWaIker,AJ𓃵,3,4,https://twitter.com/TheWhiteWaIker/status/1541997495567282176,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Misogynistic/slut-shaming,2,140,2022-10-07T12:10:40.469648Z,4.886,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31570,1541498855061164034,2022-10-07T12:10:33.448756Z,2022-06-29 04:17:43,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Please correct your hashtag to #ISleptWithZubair.,en,['isleptwithzubair'],[],1354794715808288769,1354794715808288769,ThawaniBhushan,Bhushan,3,4,https://twitter.com/ThawaniBhushan/status/1541999328507469826,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,alleged “ulterior motives” of the speaker,2,139,2022-10-07T12:10:33.448783Z,6.929,0.7053377817049258,0.5742686032713971,0.21,0.13,1.0,0.6,1,0
31569,1541498855061164034,2022-10-07T12:10:24.850061Z,2022-06-29 04:29:23,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi  https://t.co/TKdou7p1qo,qme,[],[],4036918334,4036918334,sanghi_engineer,संघी Engineer 🚩🚩🚩,3,4,https://twitter.com/sanghi_engineer/status/1542002266198384641,['https://twitter.com/zoo_bear/status/1291416752971161601?t=s41fwCCIn1zWW467H6j3cA&s=19'],[],0,,False,0,0,0,https://twitter.com/zoo_bear/status/1291416752971161601?t=s41fwCCIn1zWW467H6j3cA&s=19,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,unrecoganisable,2,138,2022-10-07T12:10:24.850089Z,6.457,0.3912159239072283,0.3173945013556645,0.07,0.04,0.4,0.2,1,0
31568,1541498855061164034,2022-10-07T12:10:16.430261Z,2022-06-29 04:41:14,0,,@larrouturou @PMOIndia @India_NHRC @FranceinIndia @narendramodi Your locus sir? Law of the land shall prevail. It will take its course so trust be kept.,en,[],[],1282725590559125505,1282725590559125505,lawmaverick1,LawMAVERICK 🇮🇳,3,4,https://twitter.com/lawmaverick1/status/1542005244569104384,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization as speaker may not be considered an  “expert”,2,137,2022-10-07T12:10:16.430287Z,15.222,0.3912159239072283,0.40673978557586,0.07,0.07,0.4,0.4,2,0
31567,1541498855061164034,2022-10-07T12:09:59.112936Z,2022-06-29 04:42:37,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi This photo might cause major embarassment if people you ask to be freed turn out to be guilty. So have patience.,en,[],[],1282725590559125505,1282725590559125505,lawmaverick1,LawMAVERICK 🇮🇳,3,4,https://twitter.com/lawmaverick1/status/1542005595506561025,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization as speaker may not be considered an  “expert”,2,136,2022-10-07T12:09:59.112960Z,16.354,0.3912159239072283,0.40673978557586,0.07,0.07,0.4,0.4,0,0
31565,1541498855061164034,2022-10-07T12:09:23.314544Z,2022-06-29 05:13:57,0,,@larrouturou @free_thinker @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Basturd !!,en,[],[],136203838,136203838,omprakash2711,Om Prakash,3,5,https://twitter.com/omprakash2711/status/1542013478147428354,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'free_thinker', 'name': 'Pratik Sinha', 'id': '7431372'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Misogynistic/slut-shaming,2,135,2022-10-07T12:09:23.314573Z,5.161,0.7546218700467833,0.3469210182245441,0.26,0.05,1.3,0.2,1,0
31564,1541498855061164034,2022-10-07T12:09:15.718430Z,2022-06-29 05:23:31,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi कितना मिला ??,hi,[],[],1109358512612798464,1109358512612798464,an_unknown_wish,AKSinha,3,5,https://twitter.com/an_unknown_wish/status/1542015886822756352,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,alleged “ulterior motives” of the speaker,2,134,2022-10-07T12:09:15.718458Z,4.67,0.5778862084370772,0.5488888157824968,0.14,0.12,0.7,0.6,1,0
31563,1541498855061164034,2022-10-07T12:09:08.964430Z,2022-06-29 05:27:36,0,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi We have our own law in our country mind you own business.,en,[],[],755624910723117057,755624910723117057,itsflanker,Flanker,3,5,https://twitter.com/itsflanker/status/1542016916193042434,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,133,2022-10-07T12:09:08.964457Z,6.039,0.7470839770895665,0.5488888157824968,0.25,0.12,1.2,0.6,1,0
31562,1541498855061164034,2022-10-07T12:09:01.000660Z,2022-06-29 06:28:11,0,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi They have run amock. The arrests and vast army of social media recruits, are suppressing moderate voices and truth",en,[],[],1422742761443373070,1422742761443373070,Nnkk44656557,Nation needs a voice,3,6,https://twitter.com/Nnkk44656557/status/1542032163008352263,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Favour,2,132,2022-10-07T12:09:01.000692Z,10.768,0.7874002196908744,0.6945161422354588,0.34,0.19,1.7,1.0,0,0
31561,1541498855061164034,2022-10-07T12:08:48.299701Z,2022-06-29 06:46:08,0,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Not your country, not your business…",en,[],[],134782480,134782480,icekoolrahul,DARK-KNIGHT,3,6,https://twitter.com/icekoolrahul/status/1542036677505552384,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,131,2022-10-07T12:08:48.299729Z,4.817,0.5778862084370772,0.0,0.14,0.0,0.7,0.0,0,0
